Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
09/12/2017 18:00,13216.76,14311,13130,14074.4,1936.39,26823033.18,13852.06
09/12/2017 19:00,14100,14240.95,13749.99,14055.03,856.83,11971295.5,13971.61
09/12/2017 20:00,14055,14454.98,14055,14277,541.62,7742095.94,14294.38
09/12/2017 21:00,14245,14370.99,14041.43,14299.91,373.8,5319009.72,14229.63
09/12/2017 22:00,14299.9,14600,14244.91,14498,500.47,7241419.07,14469.26
09/12/2017 23:00,14497.97,14635.69,13993,14607.49,793.12,11347502.27,14307.34
10/12/2017 00:00,14601.01,14622.06,14029.86,14164.81,590.09,8383773.2,14207.66
10/12/2017 01:00,14100.26,14165.89,13482.42,13759.42,814.39,11187076.25,13736.69
10/12/2017 02:00,13759.42,14050,13465,13465,670.05,9230878.35,13776.41
10/12/2017 03:00,13465,13617.24,13085.9,13110.46,1013.55,13510940.65,13330.35
10/12/2017 04:00,13106.32,13617.24,13085.9,13617.09,859.53,11475669.46,13351.05
10/12/2017 05:00,13617.09,13625.93,13085.9,13364.75,533.24,7127462.4,13366.39
10/12/2017 06:00,13351.05,13890.95,13260,13752.4,683.95,9287221.41,13578.86
10/12/2017 07:00,13752.4,13798.95,13150,13469.31,408.15,5502293.28,13480.91
10/12/2017 08:00,13473.26,13475,13011,13221.34,570.88,7508458.05,13152.37
10/12/2017 09:00,13289.69,13599,13180.02,13470.11,454.76,6091377.9,13394.77
10/12/2017 10:00,13470.1,13793,13407.32,13584.99,508.87,6946252.86,13650.27
10/12/2017 11:00,13583.79,13750,13430,13615.36,422.83,5748186.39,13594.47
10/12/2017 12:00,13615.3,13753.41,13441.29,13669,325.87,4436021.9,13613.02
10/12/2017 13:00,13669,14745.52,13653.81,14745.5,1731.7,24799178.05,14320.72
10/12/2017 14:00,14745.52,15192.32,14599.53,14804.68,1545.47,23095464.76,14943.93
10/12/2017 15:00,14804.65,15192.32,14454.98,15014.72,1136.98,16926121.57,14886.85
10/12/2017 16:00,15005.03,15187.22,14765,14765,492.9,7394212.13,15001.48
10/12/2017 17:00,14800.99,15050,14758.67,14910.2,325.16,4860650.31,14948.58
10/12/2017 18:00,14940,15100,14811,14930.55,417.03,6243513.48,14971.47
10/12/2017 19:00,14930.55,15299.21,14900,15185,612.39,9239977.68,15088.38
10/12/2017 20:00,15185,15282.01,15010.12,15025,334.39,5062262.84,15138.71
10/12/2017 21:00,15028.99,15090,14029.86,14120,1568.07,22646709.06,14442.4
10/12/2017 22:00,14120,14599.53,14105,14259.6,651.28,9354263.61,14362.82
10/12/2017 23:00,14255.36,15385,14250,14691,1816.44,27092702.42,14915.27
11/12/2017 00:00,14690.99,15000,14677.19,14910,344.03,5110667.33,14855.45
11/12/2017 01:00,14909.99,15444,14842.01,15444,709.52,10818038.48,15247.01
11/12/2017 02:00,15444.66,15749.72,15345.77,15749.71,537.75,8371732.25,15568.2
11/12/2017 03:00,15748.42,15994.99,15652.67,15793.2,736.83,11672725.67,15841.82
11/12/2017 04:00,15793.2,15894.4,15587.62,15809.15,367.18,5783075.36,15750.19
11/12/2017 05:00,15779.17,15967.29,15779.17,15849.96,228.31,3628238.08,15891.43
11/12/2017 06:00,15831,16400,15822.95,16362.61,639.96,10321443.52,16128.23
11/12/2017 07:00,16362.61,16430.45,16126.96,16400,512.14,8336491.15,16277.78
11/12/2017 08:00,16405,16489,16301.4,16325.99,900.79,14786870.65,16415.47
11/12/2017 09:00,16349.94,16425.02,16257.1,16400,415.07,6784097.72,16344.35
11/12/2017 10:00,16400,16554.95,16381,16529.29,468.85,7723914.47,16474.07
11/12/2017 11:00,16529.29,16570,16299.99,16304.37,510.59,8404367.88,16460.06
11/12/2017 12:00,16304.37,16464.89,16280,16370,483.68,7919043.45,16372.65
11/12/2017 13:00,16369.9,16400,15809.19,16190,1179.87,18902353.46,16020.77
11/12/2017 14:00,16190,16540.46,15998.32,16129.99,1376.57,22500199.92,16345.1
11/12/2017 15:00,16129.99,16400,16086,16296.76,619.07,10052916.68,16238.71
11/12/2017 16:00,16296.77,16369.99,16001.11,16191.84,825.06,13388479.54,16227.35
11/12/2017 17:00,16209.98,16244.95,16050,16201.47,404.37,6527050.84,16141.45
11/12/2017 18:00,16201.47,16450,16150.05,16438,548.15,8947899.42,16323.77
11/12/2017 19:00,16440.11,16900,16403.08,16881.02,1247.65,20762245.33,16641.05
11/12/2017 20:00,16881.02,17270,16781.78,17027.68,1592.27,27179720.85,17069.78
11/12/2017 21:00,17027.68,17071.07,16720,16951,555.73,9387543.05,16892.3
11/12/2017 22:00,16950.01,16980,16765,16765.99,329.14,5543126.91,16841.37
11/12/2017 23:00,16765,16890.01,16188.79,16470,1051.16,17351602.3,16507.1
12/12/2017 00:00,16470,16520.52,16250,16425.04,446.29,7304461,16366.94
12/12/2017 01:00,16425.04,16615.62,16288.23,16600.57,419.42,6907222.86,16468.33
12/12/2017 02:00,16600.57,16600.57,16288.23,16288.27,175.04,2875337.3,16426.57
12/12/2017 03:00,16288.27,16379.88,15967.29,16133.02,475.57,7672171.37,16132.73
12/12/2017 04:00,16159.99,16288.23,15967.29,16070,215.95,3486766.19,16146.25
12/12/2017 05:00,16069.94,16288.23,15967.29,16288.23,351.51,5664116.62,16113.56
12/12/2017 06:00,16288.23,16451.11,16206.49,16430,273.25,4466306.99,16345.16
12/12/2017 07:00,16430,16647.3,16345.1,16638.03,368.4,6078680.61,16500.07
12/12/2017 08:00,16638.63,16726.91,16451.11,16640,414.82,6904961.17,16645.53
12/12/2017 09:00,16649.21,16750,16451.11,16599.99,344.46,5726436.76,16624.32
12/12/2017 10:00,16599.99,16644.03,16451.11,16521.03,318.47,5266965.08,16538.1
12/12/2017 11:00,16521.03,16700,16500.45,16614,327.3,5439477.89,16619.16
12/12/2017 12:00,16613.96,16720.98,16451.11,16650.03,548.33,9091747.2,16580.93
12/12/2017 13:00,16672.98,17255.44,16631.55,17182.67,1243.65,21130673.9,16990.86
12/12/2017 14:00,17182.67,17254,16914.6,16914.63,919.39,15694179.11,17070.16
12/12/2017 15:00,16914.63,17083,16830.45,17055,961.41,16285471.62,16939.08
12/12/2017 16:00,17055,17199,16999.17,17110.97,810.72,13852536.38,17086.8
12/12/2017 17:00,17110.97,17169.59,17016.11,17169.59,700.03,11974564.37,17105.7
12/12/2017 18:00,17169.59,17428.42,17169.59,17254.45,1133.65,19590241.27,17280.75
12/12/2017 19:00,17257.6,17350,17084.17,17259,612.81,10565762.89,17241.41
12/12/2017 20:00,17259,17350,17000,17030,532.14,9179278.78,17249.73
12/12/2017 21:00,17008.15,17253.96,17008.15,17044.95,613.05,10467099.15,17073.83
12/12/2017 22:00,17033.98,17200,16999.17,17046.96,565.13,9663523.63,17099.52
12/12/2017 23:00,17046.96,17047,16615.02,16650.01,747.08,12554366.56,16804.63
13/12/2017 00:00,16650.01,16997.91,16650,16979.47,465.23,7826917.51,16823.65
13/12/2017 01:00,16979.47,16999.17,16765,16975,532.98,9014995.71,16914.17
13/12/2017 02:00,16975,17084.17,16288.23,16454.56,1241.8,20646941.5,16626.59
13/12/2017 03:00,16454.56,16663.4,16401.83,16487.93,794.45,13129972.11,16527.17
13/12/2017 04:00,16487.93,16516.56,16200,16429.99,705.62,11531989.53,16343.05
13/12/2017 05:00,16429.99,16700,16429.98,16637.91,514.89,8543200.07,16592.17
13/12/2017 06:00,16637.91,16637.91,16415.93,16529.98,359.93,5940185.18,16503.69
13/12/2017 07:00,16529.97,16530,16415.93,16486.62,451.61,7447793.37,16491.61
13/12/2017 08:00,16486.62,16640,16415.93,16560,717.68,11870123.77,16539.54
13/12/2017 09:00,16560,16560,16300,16500,627.17,10351754.27,16505.49
13/12/2017 10:00,16500,16560,16419.16,16505.84,687.09,11345637.78,16512.55
13/12/2017 11:00,16505.85,16559,16385,16559,493.44,8158689.58,16534.19
13/12/2017 12:00,16559,17107.03,16556.74,16989.95,847.6,14283330.78,16851.59
13/12/2017 13:00,16989.92,17099.98,16880.02,16905.87,530.26,8998847.54,16970.59
13/12/2017 14:00,16905.9,17081.35,16880,16929.13,310.83,5274058.46,16967.57
13/12/2017 15:00,16929.86,16989,16673.2,16705.01,677.22,11401223.03,16835.29
13/12/2017 16:00,16705.01,16799,16430,16525.47,661.72,10993505.41,16613.47
13/12/2017 17:00,16525.11,16568.4,16150,16290.1,1191.42,19476188,16347.06
13/12/2017 18:00,16297.93,16297.93,15497.69,15999.5,2226.79,35152618.88,15786.19
13/12/2017 19:00,15999.5,16286.01,15852.69,16271,905.9,14622791.35,16141.75
13/12/2017 20:00,16271,16349.99,15936.93,16028,738.8,11951256.91,16176.52
13/12/2017 21:00,16027.98,16480,15963.02,16480,618.72,10093716.45,16313.87
13/12/2017 22:00,16473.49,16498,16200,16335.36,429.89,7018119.23,16325.29
13/12/2017 23:00,16335.41,16392.76,16011.61,16250,405.63,6566637.38,16188.55
14/12/2017 00:00,16245.02,16494.94,16081.55,16458.81,336.84,5485295.67,16284.68
14/12/2017 01:00,16458.81,16458.81,16027.17,16250.29,437.85,7091557.53,16196.3
14/12/2017 02:00,16250.29,16252.99,15908.14,15955.29,669.65,10737449.61,16034.43
14/12/2017 03:00,15955.29,16000,15852.69,15999,372.93,5952050.84,15960.06
14/12/2017 04:00,15962.03,16246.91,15922.36,16149.95,543.83,8745111.56,16080.68
14/12/2017 05:00,16149.66,16229.06,16032.11,16180,383.4,6182361.41,16125.22
14/12/2017 06:00,16161.01,16334.26,16113.42,16129.95,380.51,6172885.34,16222.46
14/12/2017 07:00,16145,16390,16100,16390,250.65,4067683.4,16228.65
14/12/2017 08:00,16390,16830.45,16390,16553,1049.72,17443188.7,16616.98
14/12/2017 09:00,16553,16649,16334.26,16334.32,435.62,7178886.51,16479.76
14/12/2017 10:00,16344.88,16649,16252.99,16560,407.09,6691857.21,16438.12
14/12/2017 11:00,16560,16590.01,16334.26,16569.99,383.29,6314218.72,16473.66
14/12/2017 12:00,16569.99,16748,16500,16639,563.39,9375696.24,16641.65
14/12/2017 13:00,16638.39,16720,16415.93,16511.5,737.41,12220133.43,16571.7
14/12/2017 14:00,16534.95,16534.99,16172.13,16200.08,663.5,10848369.65,16350.3
14/12/2017 15:00,16198.26,16334.26,16011.61,16307.77,905.27,14642711.7,16174.96
14/12/2017 16:00,16307.77,16431.01,16241.18,16363.06,553.95,9058476.99,16352.44
14/12/2017 17:00,16363.06,16535,16285.29,16415,870.72,14339704.6,16468.77
14/12/2017 18:00,16404.27,16600,16286.46,16351.39,835.42,13766994.56,16479.12
14/12/2017 19:00,16351.39,16450,16310,16391.41,652.89,10700809.37,16390.03
14/12/2017 20:00,16421.6,16470,16255,16299.74,394.63,6472325.91,16401.18
14/12/2017 21:00,16299.74,16415.93,16072.73,16329.93,847.77,13775258.71,16248.76
14/12/2017 22:00,16329.91,16459.99,16259.73,16375,336.68,5517276.43,16387.37
14/12/2017 23:00,16375,16415,16213.88,16404.99,396.52,6482888.37,16349.5
15/12/2017 00:00,16404.99,16880,16337.19,16800,1282.04,21402365.84,16693.96
15/12/2017 01:00,16800,16998.29,16694.34,16816.61,986.05,16678127.79,16914.13
15/12/2017 02:00,16816.6,17428.42,16700.01,17220,1539.99,26390081.95,17136.48
15/12/2017 03:00,17245.64,17312.99,16914.6,17049.93,964.91,16547006.6,17148.84
15/12/2017 04:00,17052.43,17207.45,16851.62,17155.3,473.09,8082324.19,17084.27
15/12/2017 05:00,17139.99,17280,17077.3,17150,472.92,8132475.03,17196.33
15/12/2017 06:00,17150,17235,17085,17150,503.17,8639569.37,17170.25
15/12/2017 07:00,17150,17165.46,16811,16811.66,883.81,15040042.85,17017.34
15/12/2017 08:00,16811.21,17170,16680,17170,786.44,13300816.44,16912.79
15/12/2017 09:00,17170,17500,17141.76,17450.11,1005.17,17412899.19,17323.29
15/12/2017 10:00,17450.15,17751.27,17428.42,17556.25,1194.75,21008086.13,17583.65
15/12/2017 11:00,17556.18,17888,17542.98,17853.12,728.32,12916554.27,17734.64
15/12/2017 12:00,17874.98,17934,17700.1,17790.96,655.25,11690475.86,17841.22
15/12/2017 13:00,17808.91,17838,17516.22,17800,1060.6,18739207.74,17668.47
15/12/2017 14:00,17800,17868.51,17603.14,17603.14,749.48,13284099.62,17724.49
15/12/2017 15:00,17619.22,17650,17410.53,17499.9,740.99,12992165.77,17533.64
15/12/2017 16:00,17497.4,17600,17440.76,17544.6,909.94,15975064.53,17556.15
15/12/2017 17:00,17544.6,17602,17470.1,17599.98,754.12,13253818.44,17575.24
15/12/2017 18:00,17599.62,17750,17422.11,17749,845.53,14876770.17,17594.57
15/12/2017 19:00,17749,17799,17515.57,17613.99,478.96,8460696.56,17664.75
15/12/2017 20:00,17601,17698,17547.06,17598.95,349.72,6171865.47,17648.07
15/12/2017 21:00,17599.47,17604.34,17184.4,17399,986.05,17111613.88,17353.73
15/12/2017 22:00,17389.22,17500,17111,17500,453.45,7840564.64,17290.91
15/12/2017 23:00,17478.05,17603.14,17381.41,17471.5,193.65,3390322.44,17507.56
16/12/2017 00:00,17477.98,17500,17396.86,17434.53,170.65,2982123.37,17474.88
16/12/2017 01:00,17434.53,17511.73,17341.72,17469.61,169.53,2957027.76,17442.29
16/12/2017 02:00,17469.54,17501,17366.33,17413.31,175.97,3070378.09,17448.33
16/12/2017 03:00,17413.26,17492.37,17269.99,17295,156.79,2722525.11,17363.97
16/12/2017 04:00,17295,17511.73,17295,17462.17,64.87,1130916.39,17432.88
16/12/2017 05:00,17451.68,17567.88,17443.46,17522.76,127.13,2225379.15,17504.2
16/12/2017 06:00,17522.78,17706.71,17522.71,17706.71,255.01,4494085.36,17623.01
16/12/2017 07:00,17706.65,17819,17646.33,17819,413.76,7357718.44,17782.78
16/12/2017 08:00,17818.97,17839.99,17638.98,17839.99,196.59,3494846.09,17777.18
16/12/2017 09:00,17830.01,17845,17768.17,17844.96,180.71,3221567.78,17827.39
16/12/2017 10:00,17844.99,17895,17691.16,17770,464.96,8270255.94,17787.09
16/12/2017 11:00,17770,17998.78,17722.03,17985,408.08,7306977.06,17905.85
16/12/2017 12:00,17984.98,18019.84,17905.32,18010.88,401.09,7211973.57,17981.05
16/12/2017 13:00,18010.88,18362,18004.78,18362,884.54,16108472,18211.03
16/12/2017 14:00,18365.99,18500,18202,18498.9,494.38,9097813.34,18402.29
16/12/2017 15:00,18498.9,18800,18337,18799.99,702.88,13083190.82,18613.6
16/12/2017 16:00,18788.98,18866.66,18503.37,18769.99,784.47,14650670.02,18675.93
16/12/2017 17:00,18769.9,18860,18595.89,18796.33,436.15,8176987.42,18747.94
16/12/2017 18:00,18796.33,18798.46,18600,18727.47,215.43,4032968.88,18720.49
16/12/2017 19:00,18730,19175,18717.5,19170,910.69,17251181.53,18943.02
16/12/2017 20:00,19175,19264.38,18970.61,19112.38,606.66,11614426.49,19144.86
16/12/2017 21:00,19112.38,19135,18970.61,19100.07,478.33,9121080.4,19068.79
16/12/2017 22:00,19092.29,19189.9,18825,19180.03,591.17,11255746.37,19039.93
16/12/2017 23:00,19148.57,19377,19148.46,19187.78,471.37,9067723.27,19236.87
17/12/2017 00:00,19187.78,19246.99,18970.61,19078.42,321,6135490.04,19113.79
17/12/2017 01:00,19091.74,19162.9,18821.67,18988.33,328.3,6233238.75,18986.55
17/12/2017 02:00,18983,19162.68,18873.91,19074.53,214.46,4087014.99,19057.55
17/12/2017 03:00,19074.53,19249.94,19034.09,19064.21,176.76,3383133.1,19139.93
17/12/2017 04:00,19064.17,19143.61,18970.61,19007.59,143.41,2730150,19037.14
17/12/2017 05:00,19018.35,19288.84,19000,19276,163.65,3137140.02,19170.35
17/12/2017 06:00,19288,19350,19233.9,19335,207.85,4008226.07,19284.59
17/12/2017 07:00,19329.38,19484.98,19326.33,19462.97,463.25,8998349.7,19424.26
17/12/2017 08:00,19479.99,19480,19256.59,19299,319.02,6176457.21,19360.78
17/12/2017 09:00,19299,19434.3,19256.59,19434.3,201.49,3894315.3,19327.22
17/12/2017 10:00,19434.3,19494.73,19305.76,19494.73,245,4763600.17,19443.48
17/12/2017 11:00,19494.67,19546.89,19400.66,19546.88,286.48,5588434.1,19507.48
17/12/2017 12:00,19546.88,19666,19352.87,19377.22,400.51,7825320.97,19538.24
17/12/2017 13:00,19377.21,19644.62,19353.77,19530.01,206.59,4027684.55,19495.6
17/12/2017 14:00,19530,19530.01,19101,19255.58,538.66,10424292.79,19352.26
17/12/2017 15:00,19255.57,19333.08,18965,19234.56,596.57,11422817.65,19147.47
17/12/2017 16:00,19246.05,19250,18876.22,18975.31,760.46,14457316.89,19011.4
17/12/2017 17:00,19024.9,19141.53,18900,19061.91,423.08,8064896.03,19062.41
17/12/2017 18:00,19050,19115.04,18660,18681.19,427.5,8091172.56,18926.5
17/12/2017 19:00,18681.19,18997.69,18465,18825,1046.64,19581919.07,18709.29
17/12/2017 20:00,18830,19175,18816.35,18969.99,543.05,10339728.11,19040.02
17/12/2017 21:00,18969.99,19037.3,18782.31,18851.63,284.46,5378551.13,18907.94
17/12/2017 22:00,18851.63,19300,18800,19201.52,568.82,10864358.75,19099.98
17/12/2017 23:00,19208.06,19310.67,18688.87,18953,882.25,16696922.82,18925.38
18/12/2017 00:00,18953,18953,18001,18001,1100.81,20257050.17,18401.96
18/12/2017 01:00,18001,18440,17835.2,18388.71,1320.52,23873341.17,18078.77
18/12/2017 02:00,18389.37,18971.22,18044,18258.66,1330.11,24671541.56,18548.45
18/12/2017 03:00,18258.89,18614.49,18190.45,18586.87,473.46,8737654.09,18455.05
18/12/2017 04:00,18586.87,18877.88,18517.59,18746.89,351.58,6584506.35,18728.5
18/12/2017 05:00,18746.89,18887,18600,18886.99,340.9,6400928.09,18776.68
18/12/2017 06:00,18887,18970.61,18794.06,18955.83,289.36,5467564.86,18895.61
18/12/2017 07:00,18955.83,18959.89,18592.93,18673.25,331.79,6231598.88,18781.67
18/12/2017 08:00,18673.25,18999.05,18659.23,18988.73,438.61,8252920.29,18816.25
18/12/2017 09:00,18988.72,18988.75,18690,18808.22,378.78,7120615.25,18798.91
18/12/2017 10:00,18808.99,18935,18775.02,18909.12,341.26,6443182.42,18880.46
18/12/2017 11:00,18909.12,19164.99,18874.81,19103.98,820.75,15619155.91,19030.29
18/12/2017 12:00,19119.99,19220,18970.61,18999.9,378.94,7237547.51,19099.37
18/12/2017 13:00,18999.9,19020,18782.31,18832.04,586.86,11096361.24,18907.94
18/12/2017 14:00,18815.01,18830.92,18319.73,18689.37,1093.95,20307265.11,18563.16
18/12/2017 15:00,18698.36,18946.5,18600,18835.41,544.21,10221214.38,18781.58
18/12/2017 16:00,18845.41,18945.23,18567.74,18625.58,690.87,12929136.08,18714.4
18/12/2017 17:00,18611.94,18640,18482.65,18600,702.43,13038523.93,18562.12
18/12/2017 18:00,18609.5,18609.59,18319.72,18547.81,596.04,10983776.38,18427.93
18/12/2017 19:00,18534.73,18782.31,18490,18760,690.81,12897763.68,18670.61
18/12/2017 20:00,18744.97,18780.43,18503.37,18724.98,564.18,10520597.62,18647.61
18/12/2017 21:00,18746.93,18750,18648.86,18700,356.11,6663909.42,18712.91
18/12/2017 22:00,18700,18750,18601.25,18741,462.47,8642056.16,18686.86
18/12/2017 23:00,18741,18970.61,18737.5,18940.57,494.15,9335328.84,18891.56
19/12/2017 00:00,18940.58,19052.92,18703,18841.65,434.01,8210322.71,18917.46
19/12/2017 01:00,18841.65,19001.25,18710.06,18786.14,445.85,8417112.14,18878.9
19/12/2017 02:00,18786.14,18895.63,18700.1,18850.51,278.26,5230791.2,18798.52
19/12/2017 03:00,18835,19160.79,18714.06,19044.18,528.16,10013468.55,18959.2
19/12/2017 04:00,19044.07,19081.09,18876.92,18954.92,387.98,7363992.35,18980.12
19/12/2017 05:00,18961.53,18998,18812,18865,356.45,6731980.31,18886.2
19/12/2017 06:00,18871,18897.99,18700,18719,268.66,5049201.45,18794.32
19/12/2017 07:00,18719,18925.99,18709.59,18846.28,377.19,7104889.68,18836.59
19/12/2017 08:00,18846.38,18920,18792.25,18840,283.67,5354704.8,18876.85
19/12/2017 09:00,18855.62,18877.19,18465,18600,595.87,11115555.02,18654.29
19/12/2017 10:00,18600,18605,18011.07,18163.03,1682.23,30725482.27,18264.69
19/12/2017 11:00,18139.86,18345.29,17500,17759.44,2625.33,47156632.27,17962.16
19/12/2017 12:00,17759.33,18211.52,17706.96,18027.23,954.76,17218431.8,18034.33
19/12/2017 13:00,18068.41,18302.68,18006.31,18101.92,916.92,16675302.63,18186.29
19/12/2017 14:00,18101.92,18136.06,17800,17961,1076.68,19312716.93,17937.36
19/12/2017 15:00,17961,18085.61,17861.51,18062.2,790.89,14228064.59,17989.94
19/12/2017 16:00,18059,18436.5,17984.51,18409.66,605.95,11039202.46,18217.95
19/12/2017 17:00,18400,18444,18215,18215.1,471.79,8646773.55,18327.61
19/12/2017 18:00,18219.95,18350,18030.54,18179.96,648.43,11822418.66,18232.45
19/12/2017 19:00,18179.98,18222.32,17825.67,17900.49,942.75,16964199.83,17994.38
19/12/2017 20:00,17904.15,18060,17579,17750.56,1006.97,17898195.57,17774.35
19/12/2017 21:00,17753.77,17762.43,16831.26,17059.08,3365.62,57682475.28,17138.73
19/12/2017 22:00,17099.89,17510,17043.62,17279.79,1330.76,23030423.16,17306.25
19/12/2017 23:00,17280,17760,17161.81,17700,1152.98,20213905.16,17531.8
20/12/2017 00:00,17700,17700.29,15800,16939.43,3158.42,52431924.04,16600.67
20/12/2017 01:00,16939.43,16981.79,16009.85,16458.34,2294.04,37668391.25,16420.11
20/12/2017 02:00,16474.99,17195.13,16387.06,17195.13,1708.77,28839370.89,16877.28
20/12/2017 03:00,17195.13,17238.12,16830.26,16830.28,924.69,15784800.57,17070.45
20/12/2017 04:00,16865.38,17109.48,16650,16973.82,960.49,16235446.81,16903.37
20/12/2017 05:00,16954.52,17037.57,16500,16522.27,720.16,12044882.89,16725.28
20/12/2017 06:00,16522.27,16609.58,16034.03,16464.9,1395.62,22705815.56,16269.36
20/12/2017 07:00,16400,16855.06,16235.46,16521.85,923.27,15324504.54,16598.14
20/12/2017 08:00,16521.95,17501.66,16443.76,17180.45,1055.65,17931354.58,16986.09
